userName,score,at,content,Label,text_clean
Pengguna Google,1,2026-09-04 01:58:04,saya pake Dola malah jelek banget lebih bagus dola lama baru update malah tambah jelek,Negatif,saya pake dola malah jelek banget lebih bagus dola lama baru update malah tambah jelek
Pengguna Google,5,2026-09-04 01:57:13,suka banget Dola sangat membatu konten saya,Positif,suka banget dola sangat membatu konten saya
Pengguna Google,5,2026-09-04 01:56:17,tolong yang buat aplikasi ini tambah update menjadi kita bisa kasih video biar kita bisa terhibur dengan ai ini,Netral,tolong yang buat aplikasi ini tambah update menjadi kita bisa kasih video biar kita bisa terhibur dengan ai ini
Pengguna Google,4,2026-09-04 01:53:46,penjelasan cukup jelas,Netral,penjelasan cukup jelas
Pengguna Google,5,2026-09-04 01:50:50,keren saya suka,Positif,keren saya suka
Pengguna Google,5,2026-09-04 01:46:46,bagus bantu banget,Positif,bagus bantu banget
Pengguna Google,5,2026-09-04 01:45:45,tanpa mencoba tak akan tahualami sendiri is the best experience,Netral,tanpa mencoba tak akan tahualami sendiri is the best experience
Pengguna Google,5,2026-09-04 01:43:16,aku suka banget sama aplikasi ini gw jadi bisa curhat apa aja,Positif,aku suka banget sama aplikasi ini gw jadi bisa curhat apa aja
Pengguna Google,5,2026-09-04 01:40:21,keren Dola,Positif,keren dola
Pengguna Google,5,2026-09-04 01:33:54,mohon maaf kok ini soal saya salah ya,Netral,mohon maaf kok ini soal saya salah ya
Pengguna Google,4,2026-09-04 01:25:06,sangat bermanfaat bagi kita pengguna Media Sosial terimakasih yah sudah membantu saya sejauh ini,Positif,sangat bermanfaat bagi kita pengguna media sosial terimakasih yah sudah membantu saya sejauh ini
Pengguna Google,4,2026-09-04 01:23:23,dola sangat membantu tapi terkadang juga sukat elor tapi saya suka karena ga semua bisa memahami makasih dan maaf saya cuma bisa kasih bintang,Positif,dola sangat membantu tapi terkadang juga sukat elor tapi saya suka karena ga semua bisa memahami makasih dan maaf saya cuma bisa kasih bintang
Pengguna Google,5,2026-09-04 01:20:17,saya sangat suka dola app yg sangat keren dan sangat membantu,Positif,saya sangat suka dola app yg sangat keren dan sangat membantu
Pengguna Google,5,2026-09-04 01:20:08,ini sangat bagus untuk belajar semua hal,Positif,ini sangat bagus untuk belajar semua hal
Pengguna Google,5,2026-09-04 01:16:11,baikk sekalii,Netral,baikk sekalii
Pengguna Google,5,2026-09-04 01:13:59,super terbaik memang,Positif,super terbaik memang
Pengguna Google,4,2026-09-04 01:04:27,ga enk slh Mulu TPI ada yg benar,Netral,ga enk slh mulu tpi ada yg benar
Pengguna Google,5,2026-09-04 01:01:56,ai yang sangat bagus,Positif,ai yang sangat bagus
Pengguna Google,1,2026-09-04 00:12:51,Data informasi yg di berikan tidak update dan salah walau ber ulang² di tanyakan tetap tdk bisa memberikan info yg di minta secara benar dan ngawur,Netral,data informasi yg di berikan tidak update dan salah walau ber ulang² di tanyakan tetap tdk bisa memberikan info yg di minta secara benar dan ngawur
Pengguna Google,5,2026-09-04 00:09:44,suka banget sama aplikkasi dola ini AI dengan segala kelebihan dan kemudahannya,Positif,suka banget sama aplikkasi dola ini ai dengan segala kelebihan dan kemudahannya
Pengguna Google,5,2026-09-04 00:08:11,sangat baik bagus,Positif,sangat baik bagus
Pengguna Google,5,2026-09-03 23:54:37,sangatlah mudah dan bermanfaat,Positif,sangatlah mudah dan bermanfaat
Pengguna Google,5,2026-09-03 23:44:44,sangat mantap,Positif,sangat mantap
Pengguna Google,5,2026-09-03 23:18:04,dola sangat membantu kalau sedang butuh ide atau kata atau masukan buat masalah saya terimakasih selalu dola sudah menjadi tempat curhat dan selalu buat masukan,Positif,dola sangat membantu kalau sedang butuh ide atau kata atau masukan buat masalah saya terimakasih selalu dola sudah menjadi tempat curhat dan selalu buat masukan
Pengguna Google,4,2026-09-03 23:15:40,bisa di ajak ngobrol tapi kalo nanya pr dia ada salah salah terima kasih,Netral,bisa di ajak ngobrol tapi kalo nanya pr dia ada salah salah terima kasih
Pengguna Google,5,2026-09-03 23:05:15,baguss,Netral,baguss
Pengguna Google,5,2026-09-03 22:55:47,bagus sekali,Positif,bagus sekali
Pengguna Google,5,2026-09-03 22:54:32,kurangi iklannya,Netral,kurangi iklannya
Pengguna Google,5,2026-09-03 22:53:45,dola merupakan aplikasi ai yg cerdas sangat membantu,Positif,dola merupakan aplikasi ai yg cerdas sangat membantu
Pengguna Google,5,2026-09-03 22:51:40,bagus banget aplikasi nya suka banget tapi boleh gak gambahin lagi chat ai ai lainnya seperti adik kakak mama itulah,Positif,bagus banget aplikasi nya suka banget tapi boleh gak gambahin lagi chat ai ai lainnya seperti adik kakak mama itulah
Pengguna Google,5,2026-09-03 22:23:46,bgusss bgttt,Netral,bgusss bgttt
Pengguna Google,5,2026-09-03 22:19:36,aplikasinya sangat dalam membantu pekerjaan rumahpr,Positif,aplikasinya sangat dalam membantu pekerjaan rumahpr
Pengguna Google,2,2026-09-03 22:17:14,gw uninstall sering ngasal kasih informasi edit gambar dengan berbagai prompt tapi hasil gambarnya itu doang pendukung LGBT,Netral,gw uninstall sering ngasal kasih informasi edit gambar dengan berbagai prompt tapi hasil gambarnya itu doang pendukung lgbt
Pengguna Google,5,2026-09-03 22:16:13,keren dan berguna,Positif,keren dan berguna
Pengguna Google,5,2026-09-03 21:52:36,bagus dan bermanfaat dan lucu,Positif,bagus dan bermanfaat dan lucu
Pengguna Google,5,2026-09-03 21:52:20,Dola aku suka kmu,Positif,dola aku suka kmu
Pengguna Google,5,2026-09-03 21:40:12,hebat pintar baik suka menolong,Positif,hebat pintar baik suka menolong
Pengguna Google,5,2026-09-03 20:53:42,mancappo,Netral,mancappo
Pengguna Google,5,2026-09-03 20:43:28,mantap broo,Positif,mantap broo
Pengguna Google,5,2026-09-03 20:41:15,sangat berguna sekali,Positif,sangat berguna sekali
Pengguna Google,1,2026-09-03 20:37:44,APLIKASI TOLOL YANG PERNAH GUA DOWNLOD,Netral,aplikasi tolol yang pernah gua downlod
Pengguna Google,5,2026-09-03 20:30:54,saya suka pakai fola,Positif,saya suka pakai fola
Pengguna Google,5,2026-09-03 20:08:48,aku sangat senang sekali menggunakan aplikasi ini sangat cocok bagus dan puas hasilnya,Positif,aku sangat senang sekali menggunakan aplikasi ini sangat cocok bagus dan puas hasilnya
Pengguna Google,4,2026-09-03 19:42:12,oh ya cara menambah kan botnya gimana ya,Netral,oh ya cara menambah kan botnya gimana ya
Pengguna Google,5,2026-09-03 18:58:13,nice,Netral,nice
Pengguna Google,5,2026-09-03 18:56:46,senang belajar dengan dola,Positif,senang belajar dengan dola
Pengguna Google,5,2026-09-03 18:44:54,sepakat,Netral,sepakat
Pengguna Google,5,2026-09-03 18:39:40,Good jobbbbbbb pakek loveee bnyk,Netral,good jobbbbbbb pakek loveee bnyk
Pengguna Google,5,2026-09-03 18:38:30,makasih udah mau dengerin curhatanku aku pamit dulu,Netral,makasih udah mau dengerin curhatanku aku pamit dulu
Pengguna Google,5,2026-09-03 18:27:44,seru banget,Netral,seru banget
Pengguna Google,5,2026-09-03 18:12:35,luar biasa istimewa cepat paham meyakinkan,Positif,luar biasa istimewa cepat paham meyakinkan
Pengguna Google,1,2026-09-03 18:01:47,AI paling bodohsampah GK bergunaiklan bisa generate foto tapi di suruh edit foto kebanyakan minta maafkira ny lebaran apa yah bodoh bodoh,Negatif,ai paling bodohsampah gk bergunaiklan bisa generate foto tapi di suruh edit foto kebanyakan minta maafkira ny lebaran apa yah bodoh bodoh
Pengguna Google,5,2026-09-03 17:38:15,aku sangat suka bercerita dengan dola,Positif,aku sangat suka bercerita dengan dola
Pengguna Google,5,2026-09-03 17:00:44,halo Dola,Netral,halo dola
Pengguna Google,5,2026-09-03 16:52:33,aku suka semua hal tentang dola dari caranya membantuku mengerjakan sesuatu dan lain sebagainya,Positif,aku suka semua hal tentang dola dari caranya membantuku mengerjakan sesuatu dan lain sebagainya
Pengguna Google,5,2026-09-03 16:36:44,bagus dan juga mudah difahami,Positif,bagus dan juga mudah difahami
Pengguna Google,5,2026-09-03 16:36:01,sangat baguss,Netral,sangat baguss
Pengguna Google,5,2026-09-03 16:35:15,jawaban nya cepetnbngt,Netral,jawaban nya cepetnbngt
Pengguna Google,5,2026-09-03 16:34:41,harus bisa edit vidio keten baru,Netral,harus bisa edit vidio keten baru
Pengguna Google,5,2026-09-03 16:34:30,i love you dola,Netral,i love you dola
Pengguna Google,5,2026-09-03 16:32:45,sangat merespon semoga tidak berubah selamanya,Netral,sangat merespon semoga tidak berubah selamanya
Pengguna Google,5,2026-09-03 16:16:20,bagus walaupun lumayan bikin pusing,Positif,bagus walaupun lumayan bikin pusing
Pengguna Google,5,2026-09-03 16:13:26,bodoh tidak bisa menghasilkan konten yang kamu inginkan untuk tampil di depan mata sebelah barat daya kebumen berita gempa yang terjadi dalam perjalanan kerja di mana tempatnya di neraka dan Adrian Martadinata no wa lah yang kayak gini aku mau pergi ke kantor polisi tu kitelpon samalam obong Iyo tu hi bata merah dan putih alami dengan memanfaatkan herbal dari tadi pagi aku terbangun di pagi maksudnya adalah ya buk ya gan mau tanya sama dengan yang lain yang lain yang lain yang lain yang l,Netral,bodoh tidak bisa menghasilkan konten yang kamu inginkan untuk tampil di depan mata sebelah barat daya kebumen berita gempa yang terjadi dalam perjalanan kerja di mana tempatnya di neraka dan adrian martadinata no wa lah yang kayak gini aku mau pergi ke kantor polisi tu kitelpon samalam obong iyo tu hi bata merah dan putih alami dengan memanfaatkan herbal dari tadi pagi aku terbangun di pagi maksudnya adalah ya buk ya gan mau tanya sama dengan yang lain yang lain yang lain yang lain yang l
Pengguna Google,5,2026-09-03 16:04:58,bagus sih tapi kadang ada yg salah tulisannya,Positif,bagus sih tapi kadang ada yg salah tulisannya
Pengguna Google,5,2026-09-03 16:04:15,dola ngerti semuanya,Netral,dola ngerti semuanya
Pengguna Google,2,2026-09-03 15:52:32,aku suka kalau jawaban nya semua lengkap,Positif,aku suka kalau jawaban nya semua lengkap
Pengguna Google,5,2026-09-03 15:43:16,sangat sangat membantu,Positif,sangat sangat membantu
Pengguna Google,1,2026-09-03 15:40:18,kenapa fitur menulis hilang sih tolong kembalikan dong Dola makin hari makin hilang fiturnya dan makin jelek,Negatif,kenapa fitur menulis hilang sih tolong kembalikan dong dola makin hari makin hilang fiturnya dan makin jelek
Pengguna Google,4,2026-09-03 15:29:22,kurang bagus kalau minta edit foto,Negatif,kurang bagus kalau minta edit foto
Pengguna Google,5,2026-09-03 15:28:13,aku suka aplikasi ini,Positif,aku suka aplikasi ini
Pengguna Google,5,2026-09-03 15:26:23,aplikasi nya keren banget aku bisa ngerjain pr dengan cepat,Positif,aplikasi nya keren banget aku bisa ngerjain pr dengan cepat
Pengguna Google,5,2026-09-03 15:21:19,luar biasa mantap,Positif,luar biasa mantap
Pengguna Google,5,2026-09-03 15:20:31,sangat bermanfaat membantu semua kalangan thank you full for you Dola,Positif,sangat bermanfaat membantu semua kalangan thank you full for you dola
Pengguna Google,5,2026-09-03 15:19:36,keren kali bisa bikin aku curhat,Positif,keren kali bisa bikin aku curhat
Pengguna Google,4,2026-09-03 15:16:07,sebenarnya saya sudah nyaman dan enak pakai dola tapi ada kekurangan yang seharusnya segera diselesaikan oleh developer yaitu membuat ai di dola bisa memformat berbagai jenis file cukup itu aja yang saya mau di dola plis untuk developer tolong tambahkan fitur ini,Positif,sebenarnya saya sudah nyaman dan enak pakai dola tapi ada kekurangan yang seharusnya segera diselesaikan oleh developer yaitu membuat ai di dola bisa memformat berbagai jenis file cukup itu aja yang saya mau di dola plis untuk developer tolong tambahkan fitur ini
Pengguna Google,5,2026-09-03 15:15:43,bisa cerita sepuasnya,Netral,bisa cerita sepuasnya
Pengguna Google,5,2026-09-03 15:12:15,mantap jawaban nya,Positif,mantap jawaban nya
Pengguna Google,5,2026-09-03 15:11:39,i like you,Netral,i like you
Pengguna Google,5,2026-09-03 15:10:08,mantap editannya makasih,Positif,mantap editannya makasih
Pengguna Google,4,2026-09-03 15:09:19,bagus kadang gak nyambung,Positif,bagus kadang gak nyambung
Pengguna Google,5,2026-09-03 15:06:51,aplikasi nya bagus aku bisa dapat pengalaman baru seperti belajar melukis dan main catur terimakasih Dola aku sangatsangat terbantu banget,Positif,aplikasi nya bagus aku bisa dapat pengalaman baru seperti belajar melukis dan main catur terimakasih dola aku sangatsangat terbantu banget
Pengguna Google,5,2026-09-03 15:00:44,mantap bisa membantu apa yg sy cari,Positif,mantap bisa membantu apa yg sy cari
Pengguna Google,5,2026-09-03 15:00:05,saya sangat puas untuk hal apa pun yg saya tanya semua di bantu sama dola dola emang satu untuk di kagumi,Positif,saya sangat puas untuk hal apa pun yg saya tanya semua di bantu sama dola dola emang satu untuk di kagumi
Pengguna Google,5,2026-09-03 14:59:58,sangat bermanfaat,Positif,sangat bermanfaat
Pengguna Google,5,2026-09-03 14:59:22,bagus bget untuk belajar pokonya ngebantu banget kalau mau kerjakan tugas paham begt lgi,Positif,bagus bget untuk belajar pokonya ngebantu banget kalau mau kerjakan tugas paham begt lgi
Pengguna Google,4,2026-09-03 14:58:26,bagus sekali saya suka,Positif,bagus sekali saya suka
Pengguna Google,5,2026-09-03 14:52:46,trimakasih buat Dola udah buat aplikasi sebagus dan secanggih ini,Netral,trimakasih buat dola udah buat aplikasi sebagus dan secanggih ini
Pengguna Google,5,2026-09-03 14:51:49,nah ini yg saya suka panjang ga alay mantap,Positif,nah ini yg saya suka panjang ga alay mantap
Pengguna Google,5,2026-09-03 14:51:47,sayasuka karna membantu,Positif,sayasuka karna membantu
Pengguna Google,5,2026-09-03 14:49:58,ini Dolatau perasaan orangsumpahW sih ini,Netral,ini dolatau perasaan orangsumpahw sih ini
Pengguna Google,5,2026-09-03 14:48:16,bagus pembantu mengerjakan pr Ama curhat atau nanya saran,Positif,bagus pembantu mengerjakan pr ama curhat atau nanya saran
Pengguna Google,5,2026-09-03 14:47:27,WA Dola emang keren bisa jawab pertanyaan ku,Positif,wa dola emang keren bisa jawab pertanyaan ku
Pengguna Google,1,2026-09-03 14:47:07,suka erro tidak sesuai perintah dan respon spam,Netral,suka erro tidak sesuai perintah dan respon spam
Pengguna Google,5,2026-09-03 14:46:25,aplikasi paling mantap pokok nya,Positif,aplikasi paling mantap pokok nya
Pengguna Google,5,2026-09-03 14:45:20,Karena tidak mengikuti kata kata tapi boong baik kok,Positif,karena tidak mengikuti kata kata tapi boong baik kok
Pengguna Google,5,2026-09-03 14:45:02,tingkatkan lagikalo bisa yg gratis juga tetap paten editannya tks,Netral,tingkatkan lagikalo bisa yg gratis juga tetap paten editannya tks
Pengguna Google,5,2026-09-03 14:41:34,sangat membantu banget,Positif,sangat membantu banget
Pengguna Google,5,2026-09-03 14:40:23,Karana bermanfaat,Positif,karana bermanfaat
Pengguna Google,5,2026-09-03 14:36:50,Dola kamu sangat mambantu saya dalam segala hal,Netral,dola kamu sangat mambantu saya dalam segala hal
Pengguna Google,5,2026-09-03 14:36:23,Dola selalu keren,Positif,dola selalu keren
Pengguna Google,5,2026-09-03 14:31:07,asik bisa dibantu dola dola juga sangat ramah,Netral,asik bisa dibantu dola dola juga sangat ramah
Pengguna Google,5,2026-09-03 14:29:54,bagussss,Netral,bagussss
Pengguna Google,5,2026-09-03 14:28:25,i love dola,Netral,i love dola
Pengguna Google,4,2026-09-03 14:24:24,coba dulu,Netral,coba dulu
Pengguna Google,5,2026-09-03 14:23:42,gege,Netral,gege
Pengguna Google,5,2026-09-03 14:23:15,ini adalah sistem yang terbaik dari semu sistem yang serupa dengannya jawabannya selalu mampu membuat siapapun yang bertanya daat mencernah dengan baik seperti aku semenjak aku mendownload dola aku merasa sangat terbantu dan mendapat suntikan pengetahuan yang sangat luar biasa sungguh pencipta sustem ini berakal jenius terimakasih banyak hanya kalimat ini yang bisa sy ucapkan sebagai tanda rasa syukurku bisa mengenal dala,Positif,ini adalah sistem yang terbaik dari semu sistem yang serupa dengannya jawabannya selalu mampu membuat siapapun yang bertanya daat mencernah dengan baik seperti aku semenjak aku mendownload dola aku merasa sangat terbantu dan mendapat suntikan pengetahuan yang sangat luar biasa sungguh pencipta sustem ini berakal jenius terimakasih banyak hanya kalimat ini yang bisa sy ucapkan sebagai tanda rasa syukurku bisa mengenal dala
Pengguna Google,5,2026-09-03 14:21:53,Keren banget ini AI,Positif,keren banget ini ai
Pengguna Google,5,2026-09-03 14:21:18,Dola membantu kita sangat baik,Positif,dola membantu kita sangat baik
Pengguna Google,5,2026-09-03 14:20:52,gk baguss,Netral,gk baguss
Pengguna Google,4,2026-09-03 14:16:48,ini sangat wortit untuk mengedit foto menjadi nyata,Netral,ini sangat wortit untuk mengedit foto menjadi nyata
Pengguna Google,1,2026-09-03 14:16:44,malas banget aku kan mau buat vidio baru sudah kali dan aku sudah tidak bisa lagi ke esok harinya saya tidak gunakannya besoknya aku tidak pake sudah lama tapi aku mau coba sudah tidak bisa dan katanya besok lagi Dola ga bagus sama sekali,Negatif,malas banget aku kan mau buat vidio baru sudah kali dan aku sudah tidak bisa lagi ke esok harinya saya tidak gunakannya besoknya aku tidak pake sudah lama tapi aku mau coba sudah tidak bisa dan katanya besok lagi dola ga bagus sama sekali
Pengguna Google,5,2026-09-03 14:12:28,beh sodapp,Netral,beh sodapp
Pengguna Google,5,2026-09-03 14:11:26,aplikasi ini game saya yang awalnya tidak bisa diakses sudah bisa diakses kembali terima kasih untuk pihakpihak yang membuat dola ini bisa membantu keseharian dengan cepat saya kasi bintang lima,Positif,aplikasi ini game saya yang awalnya tidak bisa diakses sudah bisa diakses kembali terima kasih untuk pihakpihak yang membuat dola ini bisa membantu keseharian dengan cepat saya kasi bintang lima
Pengguna Google,5,2026-09-03 14:10:26,sangat membantu memudah kan pencarian,Positif,sangat membantu memudah kan pencarian
Pengguna Google,5,2026-09-03 14:09:44,ini bisa membantu kalian belajarmengerjakan PR,Positif,ini bisa membantu kalian belajarmengerjakan pr
Pengguna Google,5,2026-09-03 14:06:46,cuman Dola yang bisa baca tulisan Dimas temen sekelas gua yg pake tulisan manuskrip,Netral,cuman dola yang bisa baca tulisan dimas temen sekelas gua yg pake tulisan manuskrip
Pengguna Google,2,2026-09-03 14:05:33,baukk,Netral,baukk
Pengguna Google,5,2026-09-03 14:04:28,Dola itu baik dan bagus dan pintar,Positif,dola itu baik dan bagus dan pintar
Pengguna Google,5,2026-09-03 14:04:09,opsi jawabannya benar semua jadi saya pilih dola dan aplikasi ini gratis awalnya saya pake cpt tapi dia kalo update harus bayar pas aku cari di play store ada aplikasi dola dan gratis,Netral,opsi jawabannya benar semua jadi saya pilih dola dan aplikasi ini gratis awalnya saya pake cpt tapi dia kalo update harus bayar pas aku cari di play store ada aplikasi dola dan gratis
