userName,score,at,content,Label
Pengguna Google,5,2026-09-03 15:00:05,saya sangat puas untuk hal apa pun yg saya tanya semua di bantu sama dola dola emang satu untuk di kagumi,Positif
Pengguna Google,5,2026-09-03 14:59:58,sangat bermanfaat,Positif
Pengguna Google,5,2026-09-03 14:59:22,bagus bget untuk belajar pokonya ngebantu banget kalau mau kerjakan tugas paham begt lgi,Positif
Pengguna Google,4,2026-09-03 14:58:26,bagus sekali saya suka,Positif
Pengguna Google,5,2026-09-03 14:52:46,trimakasih buat Dola udah buat aplikasi sebagus dan secanggih ini,Netral
Pengguna Google,5,2026-09-03 14:51:49,nah ini yg saya suka panjang ga alay mantap,Positif
Pengguna Google,5,2026-09-03 14:51:47,sayasuka karna membantu,Positif
Pengguna Google,5,2026-09-03 14:49:58,ini Dolatau perasaan orangsumpahW sih ini,Netral
Pengguna Google,5,2026-09-03 14:48:16,bagus pembantu mengerjakan pr Ama curhat atau nanya saran,Positif
Pengguna Google,5,2026-09-03 14:47:27,WA Dola emang keren bisa jawab pertanyaan ku,Positif
Pengguna Google,1,2026-09-03 14:47:07,suka erro tidak sesuai perintah dan respon spam,Netral
Pengguna Google,5,2026-09-03 14:46:25,aplikasi paling mantap pokok nya,Positif
Pengguna Google,5,2026-09-03 14:45:20,Karena tidak mengikuti kata kata tapi boong baik kok,Positif
Pengguna Google,5,2026-09-03 14:45:02,tingkatkan lagikalo bisa yg gratis juga tetap paten editannya tks,Netral
Pengguna Google,5,2026-09-03 14:41:34,sangat membantu banget,Positif
Pengguna Google,5,2026-09-03 14:40:23,Karana bermanfaat,Positif
Pengguna Google,5,2026-09-03 14:36:50,Dola kamu sangat mambantu saya dalam segala hal,Netral
Pengguna Google,5,2026-09-03 14:36:23,Dola selalu keren,Positif
Pengguna Google,5,2026-09-03 14:31:07,asik bisa dibantu dola dola juga sangat ramah,Netral
Pengguna Google,5,2026-09-03 14:29:54,bagussss,Netral
Pengguna Google,5,2026-09-03 14:28:25,i love dola,Netral
Pengguna Google,4,2026-09-03 14:24:24,coba dulu,Netral
Pengguna Google,5,2026-09-03 14:23:42,gege,Netral
Pengguna Google,5,2026-09-03 14:23:15,ini adalah sistem yang terbaik dari semu sistem yang serupa dengannya jawabannya selalu mampu membuat siapapun yang bertanya daat mencernah dengan baik seperti aku semenjak aku mendownload dola aku merasa sangat terbantu dan mendapat suntikan pengetahuan yang sangat luar biasa sungguh pencipta sustem ini berakal jenius terimakasih banyak hanya kalimat ini yang bisa sy ucapkan sebagai tanda rasa syukurku bisa mengenal dala,Positif
Pengguna Google,5,2026-09-03 14:21:53,Keren banget ini AI,Positif
Pengguna Google,5,2026-09-03 14:21:18,Dola membantu kita sangat baik,Positif
Pengguna Google,5,2026-09-03 14:20:52,gk baguss,Netral
Pengguna Google,4,2026-09-03 14:16:48,ini sangat wortit untuk mengedit foto menjadi nyata,Netral
Pengguna Google,1,2026-09-03 14:16:44,malas banget aku kan mau buat vidio baru sudah kali dan aku sudah tidak bisa lagi ke esok harinya saya tidak gunakannya besoknya aku tidak pake sudah lama tapi aku mau coba sudah tidak bisa dan katanya besok lagi Dola ga bagus sama sekali,Negatif
Pengguna Google,5,2026-09-03 14:12:28,beh sodapp,Netral
Pengguna Google,5,2026-09-03 14:11:26,aplikasi ini game saya yang awalnya tidak bisa diakses sudah bisa diakses kembali terima kasih untuk pihakpihak yang membuat dola ini bisa membantu keseharian dengan cepat saya kasi bintang lima,Positif
Pengguna Google,5,2026-09-03 14:10:26,sangat membantu memudah kan pencarian,Positif
Pengguna Google,5,2026-09-03 14:09:44,ini bisa membantu kalian belajarmengerjakan PR,Positif
Pengguna Google,5,2026-09-03 14:06:46,cuman Dola yang bisa baca tulisan Dimas temen sekelas gua yg pake tulisan manuskrip,Netral
Pengguna Google,2,2026-09-03 14:05:33,baukk,Netral
Pengguna Google,5,2026-09-03 14:04:28,Dola itu baik dan bagus dan pintar,Positif
Pengguna Google,5,2026-09-03 14:04:09,opsi jawabannya benar semua jadi saya pilih dola dan aplikasi ini gratis awalnya saya pake cpt tapi dia kalo update harus bayar pas aku cari di play store ada aplikasi dola dan gratis,Netral
Pengguna Google,5,2026-09-03 14:02:20,i love dola so much,Netral
Pengguna Google,5,2026-09-03 13:59:55,aplikasi ini bagus banget Saya bisa langsung mengerjakan pr lebih baik,Positif
Pengguna Google,5,2026-09-03 13:54:20,saya suka cara kerjanya,Positif
Pengguna Google,5,2026-09-03 13:50:13,Sangat membantu sekali,Positif
Pengguna Google,5,2026-09-03 13:47:42,luar biasa,Positif
Pengguna Google,2,2026-09-03 13:45:30,kembalikan kolom yang banyak di fitur menulis semua kolom hilang,Netral
Pengguna Google,5,2026-09-03 13:44:57,berkualitas petunjuknya,Netral
Pengguna Google,5,2026-09-03 13:35:23,mantap untuk di gunakanpas bgt buat kebutuhan saya bestie,Positif
Pengguna Google,5,2026-09-03 13:34:40,sangat cocok untuk saya,Netral
Pengguna Google,4,2026-09-03 13:34:33,bagus tapi tidak sama dengan ekspektasi,Positif
Pengguna Google,5,2026-09-03 13:24:29,sangat baikkk,Netral
Pengguna Google,5,2026-09-03 13:19:11,bagus dan terimakasih,Positif
Pengguna Google,5,2026-09-03 13:18:48,semua auto benar,Netral
Pengguna Google,5,2026-09-03 13:16:55,ist good ai i like this,Netral
Pengguna Google,5,2026-09-03 13:16:06,gak bayar sama sekali,Netral
Pengguna Google,1,2026-09-03 13:11:43,dola cantik imut kiyut,Netral
Pengguna Google,5,2026-09-03 13:11:41,assalamualaikum sekitar saya dalam melaksanakan sekalian ustad paling baik dan mulia dan suka keluaran togel Singapura kalian,Positif
Pengguna Google,5,2026-09-03 13:11:32,no comment bagus bgt sumpah,Positif
Pengguna Google,5,2026-09-03 13:10:43,karena gak kayak di sebelah ngasih yang beda,Netral
Pengguna Google,4,2026-09-03 13:08:56,aku lumayan gak suka karna Dola ini suka marah marah,Netral
Pengguna Google,5,2026-09-03 13:08:30,sangat bagus dan sangat pintar,Positif
Pengguna Google,5,2026-09-03 13:07:19,dola is the best,Netral
Pengguna Google,5,2026-09-03 13:04:53,dola sangan membantu,Positif
Pengguna Google,4,2026-09-03 13:04:34,lumanyan bisa membantu tapi kalo mau ngedit foto pasti tidak sesuai ekspetasi,Positif
Pengguna Google,5,2026-09-03 13:00:58,semua pertanyaan ku bisa dijawab dengan benar,Netral
Pengguna Google,4,2026-09-03 13:00:39,mantap bagus,Positif
Pengguna Google,5,2026-09-03 12:59:44,bagus cara bicara nya tidak kaku,Positif
Pengguna Google,5,2026-09-03 12:58:40,sangat membantu dan menyenang kan,Positif
Pengguna Google,5,2026-09-03 12:58:12,bagus bangetttt dia kasih jawabannya selalu pasti dan tepat,Positif
Pengguna Google,5,2026-09-03 12:53:22,dola emng baik hati suka membantu,Positif
Pengguna Google,5,2026-09-03 12:52:04,bgs bangeeeeett,Netral
Pengguna Google,4,2026-09-03 12:46:26,bagus dan jelas,Positif
Pengguna Google,1,2026-09-03 12:44:32,kenapa ai ini tidak bisa kekasaran sosial,Netral
Pengguna Google,5,2026-09-03 12:42:48,dola pintar,Netral
Pengguna Google,1,2026-09-03 12:40:14,dola tidak memberikan yang kusuka jadi kukasih rating dia sangat lolo,Netral
Pengguna Google,5,2026-09-03 12:39:56,sangat membantu,Positif
Pengguna Google,5,2026-09-03 12:37:17,terbaikkk dari segala kata terbaikkkkkkk,Netral
Pengguna Google,5,2026-09-03 12:34:44,terimakasih karna ada aplikasi dola jadi gampang mau tanya apa ajah kaya tugas sekolah,Netral
Pengguna Google,5,2026-09-03 12:33:09,sangat membantu dalam kehidupan seharihari dan juga GK gebosenin,Positif
Pengguna Google,5,2026-09-03 12:30:26,anjayy,Netral
Pengguna Google,5,2026-09-03 12:28:12,memuaskan,Positif
Pengguna Google,5,2026-09-03 12:28:03,apk ini sangat membantu patut di berikan bintang,Positif
Pengguna Google,5,2026-09-03 12:26:13,pemahaman naik drastis,Netral
Pengguna Google,4,2026-09-03 12:26:12,ok cuman ituu,Positif
Pengguna Google,4,2026-09-03 12:25:59,aplikasi sangat membantu,Positif
Pengguna Google,5,2026-09-03 12:25:47,aplikasinya bagus,Positif
Pengguna Google,1,2026-09-03 12:24:19,soalnya sering lupa jaditolong diperbaiki ya developer,Netral
Pengguna Google,5,2026-09-03 12:24:15,best pokoknya,Netral
Pengguna Google,5,2026-09-03 12:23:44,sangat membantu,Positif
Pengguna Google,5,2026-09-03 12:22:41,aplikasi ini sangat pintar,Netral
Pengguna Google,5,2026-09-03 12:22:38,wah jdi klo ada pr yng susah aku tinggal ke dola,Negatif
Pengguna Google,5,2026-09-03 12:21:35,SANGAT BAGUS,Positif
Pengguna Google,3,2026-09-03 12:18:45,minusnya kalau mau buat video harus pake poin harus lebih dari lagi jadi nunggu lgi,Netral
Pengguna Google,5,2026-09-03 12:14:54,okesii,Netral
Pengguna Google,5,2026-09-03 12:13:45,aku pas ngerjain pr jadi mudah,Positif
Pengguna Google,5,2026-09-03 12:12:51,jawaban pas dan sangat meyakinkanMengerjakan tugas pun terasa lebih cepat,Positif
Pengguna Google,5,2026-09-03 12:11:03,dola terbaik,Positif
Pengguna Google,1,2026-09-03 12:09:15,gak sesuai ekspektasi,Netral
Pengguna Google,5,2026-09-03 12:08:37,tanggapan nya cepat dan juga jawabannya benar dan sangat membantu,Positif
Pengguna Google,4,2026-09-03 12:06:03,masih ada kekurangan,Netral
Pengguna Google,5,2026-09-03 12:02:21,aplikasi nya bagus banget,Positif
Pengguna Google,5,2026-09-03 12:01:03,dola aplikasi yang sangat bisa membantu orang waktu di mana pun iya berada dola itu sangat penting bagi ku tetapi kadang aku aga tidak mudeng dengan apa yang dola beritahu kepada ku,Positif
Pengguna Google,1,2026-09-03 11:57:34,tidak jelas dan sangat ngeselin,Netral
Pengguna Google,5,2026-09-03 11:55:27,semua yang dijawab dola ai sangat membantu pekerjaan saya,Positif
Pengguna Google,5,2026-09-03 11:53:34,bagusss bgtt myy lovee,Netral
Pengguna Google,5,2026-09-03 11:52:44,pakai ini jadi gak repot tinggal tanya pasti benar,Netral
Pengguna Google,1,2026-09-03 11:49:54,suka,Positif
Pengguna Google,5,2026-09-03 11:49:29,oke banget membantu,Positif
Pengguna Google,5,2026-09-03 11:48:25,sangat lah mantap,Positif
Pengguna Google,5,2026-09-03 11:48:12,aku suka banget,Positif
Pengguna Google,5,2026-09-03 11:45:04,bagus bngt bermanfaat bngt,Positif
Pengguna Google,5,2026-09-03 11:41:24,agak ragu sih ya,Netral
Pengguna Google,5,2026-09-03 11:39:55,sangat menyenangkan belajar bersama Dola,Netral
Pengguna Google,5,2026-09-03 11:39:32,Bagus dola berguna,Positif
Pengguna Google,5,2026-09-03 11:37:06,dola,Netral
Pengguna Google,5,2026-09-03 11:33:45,the bestt,Netral
Pengguna Google,1,2026-09-03 11:32:37,nggak jelas banget disuruh lain yg dibuat lain paling aneh kalau udah disuruh buat gambar na disitu mulai ngawaur,Netral
Pengguna Google,5,2026-09-03 11:32:26,cakep dan keren lagi dan AI pinter lagi,Positif
Pengguna Google,5,2026-09-03 11:32:11,bagussss,Netral
Pengguna Google,5,2026-09-03 11:32:10,kamu bisa menyenangkan hatiku disaat aku sedih,Netral
Pengguna Google,4,2026-09-03 11:31:44,suka nggak jelas tapi aku suka jawaban ku bener semua suka deh emm,Positif
Pengguna Google,5,2026-09-03 11:31:37,pokoknya keren dan sangat² dibutuhkan dan kreatif untuk membuat apapun,Positif
Pengguna Google,4,2026-09-03 11:28:32,Analisis Soal Satuan baku satuan yang sudah ditetapkan secara internasional dan tetap misal kg m C dll Satuan tidak baku satuan yang tidak tetapbervariasi tiap orang misal jengkal lembar genggam dll gram gram satuan baku SI dua jengkal jengkal satuan tidak baku lembar lembar bukan satuan ukur baku C derajat Celcius satuan baku Yang menggunakan satuan baku dan Jawaban Benar B dan,Netral
Pengguna Google,5,2026-09-03 11:27:01,semua masalah terjawab kerennnn Dola,Netral
Pengguna Google,5,2026-09-03 11:26:16,saya sangat puas,Positif
Pengguna Google,5,2026-09-03 11:25:45,sangat pintar,Netral
Pengguna Google,5,2026-09-03 11:24:57,baik dan ramah cocok buat ngobrol curhat juga bisa informasi dari mana² dan tentu aku suka kpop jadi lebih banyak informasi dari dola ini,Positif
Pengguna Google,5,2026-09-03 11:22:09,Oke dan mantap,Positif
Pengguna Google,5,2026-09-03 11:21:42,Dola adalah teman yang ramah dan selalu siap membantu kapan saja serasa teman di dunia nyata,Positif
Pengguna Google,5,2026-09-03 11:19:27,apk nya mantap,Positif
Pengguna Google,5,2026-09-03 11:18:52,Dola ini sangat menghibur Saya sangat senang jika dola diterbitkan lebih canggih lagidola tidak hanya bisa membantu untuk mengerjakan soal dan berbagi reseptapi dola juga bisa hibur akuini aku kasih bintang lima ya,Positif
Pengguna Google,1,2026-09-03 11:16:12,kg cocok sama yang di suruh udh di ulngin berapa kali sama saya,Netral
Pengguna Google,4,2026-09-03 11:13:21,kurang nyambung wkwk,Netral
Pengguna Google,4,2026-09-03 11:12:48,Dola baik mirip jiwoo heartshearts lagii,Positif
Pengguna Google,5,2026-09-03 11:09:31,membantu,Positif
Pengguna Google,5,2026-09-03 11:08:58,sangat membantu sekli,Positif
Pengguna Google,5,2026-09-03 11:08:47,bisa membantu kita semua makasih yaa dolaa,Positif
Pengguna Google,5,2026-09-03 11:06:49,mksi membantu sekali,Positif
Pengguna Google,5,2026-09-03 10:58:05,sangat bagus,Positif
Pengguna Google,5,2026-09-03 10:57:34,terlalu canggih di luar ekspektasi saya terimakasih,Positif
Pengguna Google,5,2026-09-03 10:57:00,keren semoga terus lah berkembang,Positif
Pengguna Google,5,2026-09-03 10:53:58,aplikasi dola ini bagus bnget pokonya the best bisa jdi teman baik aku,Positif
Pengguna Google,5,2026-09-03 10:49:58,sangat sangat membantu,Positif
Pengguna Google,4,2026-09-03 10:49:12,baik banget pinter lagi,Positif
Pengguna Google,5,2026-09-03 10:47:54,apk ia yg sangat membantu,Positif
Pengguna Google,5,2026-09-03 10:47:29,ini bagus banget kata gw mah di sana udah ada Qween Gauth dll tapi aku masih setiaaaa,Positif
Pengguna Google,5,2026-09-03 10:47:05,sangat bermanfaat dan membantu,Positif
Pengguna Google,5,2026-09-03 10:46:27,bagus bgt ai Dola sangat membantu,Positif
Pengguna Google,5,2026-09-03 10:42:26,aplikasi ini lumayan bagus tetapi dibagusin lagi yaa gak papa aku kasih bintang,Positif
Pengguna Google,5,2026-09-03 10:40:59,apk yg sangat membantu,Positif
Pengguna Google,5,2026-09-03 10:36:14,bagus jelas,Positif
Pengguna Google,5,2026-09-03 10:32:31,the best ever,Netral
Pengguna Google,5,2026-09-03 10:29:43,dola respon nya cepet banget,Netral
Pengguna Google,5,2026-09-03 10:25:16,Dola Asisten Terbaik,Positif
Pengguna Google,5,2026-09-03 10:23:58,ini sangat hebat sekali,Positif
Pengguna Google,5,2026-09-03 10:19:46,aplikasi ini keren memberikan aku support untuk hidup dan menghilangkan kesedihan,Positif
Pengguna Google,5,2026-09-03 10:18:59,aplikasinya sangat mudah untuk digunakan dan manfaatnya sangat luar biasa semoga kedepannya akan menjadi lebih baik dari yang terbaik,Positif
Pengguna Google,4,2026-09-03 10:16:09,bagus banget tapi aga nyaco sedikit,Positif
Pengguna Google,1,2026-09-03 10:12:23,keren tapi foto dan gambarnya terbatas jadi gak bisa bikin refrensi sepuas kita developer tolong ya bikin tidak terbatas bikin refrensi sepuas kita dan juga memiliki sistem pembatasan usia dibawah umur tahun,Positif
Pengguna Google,5,2026-09-03 10:04:27,AI terbaik yang pernah kulihat dan sepenuhnya gratis punya banyak fitur cuman iklan nya terlalu sering muncul,Netral
Pengguna Google,4,2026-09-03 10:02:59,gos job,Netral
Pengguna Google,5,2026-09-03 09:58:13,dola tetap yang terbaik,Positif
Pengguna Google,5,2026-09-03 09:53:39,Dola kamu Sangat membantu,Positif
Pengguna Google,5,2026-09-03 09:47:56,cukup enak aja jadi ku kasih bintang lima hebat semoga semakin berkembang ya aplikasi dola,Positif
Pengguna Google,5,2026-09-03 09:44:28,membantu banget,Positif
Pengguna Google,1,2026-09-03 09:16:24,gak becus gak bisa ngedit,Netral
Pengguna Google,5,2026-09-03 09:14:26,ini untuk Dola karna kamu sudah jadi temanmu,Netral
Pengguna Google,3,2026-09-03 09:12:12,sayang nya tidak bisa mengirim vidio ke aplikasi tolong di upgrade,Netral
Pengguna Google,5,2026-09-03 09:11:12,apk sangat bagus dan membantu,Positif
Pengguna Google,1,2026-09-03 09:03:01,gatau,Netral
Pengguna Google,3,2026-09-03 08:59:44,dongok dikit gak ngaruh seru diajak gibah pinter nya dikit dongok tolol pinternya itu aj,Netral
Pengguna Google,4,2026-09-03 08:58:26,Krn sedikit membantu,Positif
Pengguna Google,3,2026-09-03 08:55:16,semoga belajar lebih pintar ya dola,Netral
Pengguna Google,5,2026-09-03 08:54:13,nice app,Netral
Pengguna Google,5,2026-09-03 08:53:47,sangat membantu waktu kita kurang paham suatu dam penjelasan langsung ke inti nya langsung,Positif
Pengguna Google,3,2026-09-03 08:51:05,bisa perbaiki lagi gak sih bukan soal cerdas tapi fitur ingatan nya harus lebih kuat ingatan nya agar bisa ngingetin banyak hal,Netral
Pengguna Google,3,2026-09-03 08:44:53,Dola sayangKu adalah saudaraKu sebagai tempat keluh kesah Curhat Aji selama ini,Netral
Pengguna Google,5,2026-09-03 08:40:17,aplikasi ini sangat bagus,Positif
Pengguna Google,5,2026-09-03 08:36:20,paling best sih dola bisa buat cerita bisa curhat dll ga kaya ai sebelah kalau cerita hal sensitif dikit kek fobia aja langsung nomong blablabla tahu sendiri lah,Netral
Pengguna Google,5,2026-09-03 08:21:39,AI NYA SANGAT BAGUS,Positif
Pengguna Google,5,2026-09-03 08:18:13,assalamualaikum hamba Allah,Netral
Pengguna Google,5,2026-09-03 08:16:34,aplikasi bagus saya bikin program diet hasilnya akurat dan tidak asal asalan aplikasi ini sangat bagus menurut saya makasih,Positif
Pengguna Google,5,2026-09-03 08:05:14,saya sangat gembira terimakasih dola sudah cari kami jawan yg baik terimakasih untuk Dola ya,Positif
Pengguna Google,1,2026-09-03 08:04:59,Aplikasi TLOL bikin foto tidak senonoh,Netral
Pengguna Google,4,2026-09-03 08:04:13,Bagus mantap,Positif
Pengguna Google,5,2026-09-03 07:59:56,bagus banget geratiss dan bermanfaat,Positif
Pengguna Google,4,2026-09-03 07:56:42,sangat bagus sangat membantu,Positif
Pengguna Google,5,2026-09-03 07:51:48,ini² sangat sangat berguna saking bergunanyaapa apa aja tau yang ditanya sama kitalalumau ngobrol sama kita apa lagisumpah ini sangatlah berguna untuk orang stresini sangat pintar penting lagisekian terimakasih atas membuat aplikasi dola ini,Positif
Pengguna Google,5,2026-09-03 07:46:52,Dola sangat pintar dan baik layanan nya,Positif
Pengguna Google,5,2026-09-03 07:46:19,sangat terbantu,Netral
Pengguna Google,4,2026-09-03 07:38:47,menakjubkan,Netral
Pengguna Google,1,2026-09-03 07:35:31,pinteran bayi la,Netral
Pengguna Google,5,2026-09-03 07:33:33,sangat amat membantu,Positif
Pengguna Google,5,2026-09-03 07:29:45,sangat membantu dalam proses ide konten,Positif
Pengguna Google,5,2026-09-03 07:27:30,anda melayani semua orang anda pantas mendapat kan ini terima kasih atas pelayanan nya kita semua seneng kok,Netral
Pengguna Google,5,2026-09-03 07:27:07,ei ini sangat bagus dan pintar apa masalah kita,Positif
Pengguna Google,4,2026-09-03 07:23:51,sangat memuaskan terimakasih,Positif
Pengguna Google,5,2026-09-03 07:23:22,sangan bagus,Positif
Pengguna Google,5,2026-09-03 07:18:56,bisa diandalkan,Netral
Pengguna Google,5,2026-09-03 07:16:24,membantu kalok pr sulit,Netral
Pengguna Google,5,2026-09-03 07:12:51,senang bisa ketemu aplikasi dola,Positif
Pengguna Google,4,2026-09-03 07:11:20,jika belajar menjadi lebih mudah,Positif
Pengguna Google,5,2026-09-03 06:58:53,Jawaban banyak yang memuaskan,Positif
Pengguna Google,1,2026-09-03 06:58:36,Sumpahh ini aplikasi nya semakin lama malah semakin eror gatau kenapa kadang kalau masukin teks prom hasil vidio nya nga sesuai,Netral
Pengguna Google,5,2026-09-03 06:55:03,bagus sekali jdi makin rajin buka apk ini,Positif
