userName,score,at,content,Label,text_clean,text_StopWord
Pengguna Google,5,2026-09-04 04:38:45,buat kawan kawan yang dibawa tahun aku saran kan jangan ditautkan ke akun bisa diblokir seperti akun ini banding pun susah harus ada tiga langkah yang harus pakai KTPSIMpaspor dan apk ini tidak ramah untuk segala usia bebas usia jika digunakanaku saranin jangan pakai apk ini untuk anak anak maaf untuk Tim apk dola saya uinstall apk ini dan saya tidak mau pakai apk ini lagi dan saya tetap kasih bintang saya menghargai apk dola ia dengan segala kekurangan dan kelebihan nya,Negatif,buat kawan kawan yang dibawa tahun aku saran kan jangan ditautkan ke akun bisa diblokir seperti akun ini banding pun susah harus ada tiga langkah yang harus pakai ktpsimpaspor dan apk ini tidak ramah untuk segala usia bebas usia jika digunakanaku saranin jangan pakai apk ini untuk anak anak maaf untuk tim apk dola saya uinstall apk ini dan saya tidak mau pakai apk ini lagi dan saya tetap kasih bintang saya menghargai apk dola ia dengan segala kekurangan dan kelebihan nya,kawan kawan dibawa saran ditautkan akun diblokir akun banding susah langkah pakai ktpsimpaspor apk ramah usia bebas usia digunakanaku saranin pakai apk anak anak maaf tim apk dola uinstall apk pakai apk kasih bintang menghargai apk dola kekurangan kelebihan nya
Pengguna Google,5,2026-09-04 04:37:19,pinter banget,Netral,pinter banget,pinter banget
Pengguna Google,5,2026-09-04 04:34:55,bagus bangettttttttttt,Positif,bagus bangettttttttttt,bagus bangettttttttttt
Pengguna Google,5,2026-09-04 04:34:03,sangat ramah,Netral,sangat ramah,ramah
Pengguna Google,1,2026-09-04 04:33:34,dola kg besus jawaban gw salah semua kontol,Netral,dola kg besus jawaban gw salah semua kontol,dola kg besus gw salah kontol
Pengguna Google,1,2026-09-04 04:33:28,aplikasi jelek hasilnya lama berbatas,Negatif,aplikasi jelek hasilnya lama berbatas,aplikasi jelek hasilnya berbatas
Pengguna Google,5,2026-09-04 04:23:39,bisa membantu,Positif,bisa membantu,membantu
Pengguna Google,5,2026-09-04 04:15:50,berguna bangettt,Positif,berguna bangettt,berguna bangettt
Pengguna Google,3,2026-09-04 04:13:20,lumayan,Netral,lumayan,lumayan
Pengguna Google,5,2026-09-04 04:13:08,oke,Positif,oke,oke
Pengguna Google,5,2026-09-04 04:12:58,selalu bisa menjadi alternatif bagi para pengguna,Netral,selalu bisa menjadi alternatif bagi para pengguna,alternatif pengguna
Pengguna Google,5,2026-09-04 04:03:55,dia sekarang jadi temen baik aku loh dia orangnya ramah baik ceria dan pintar,Positif,dia sekarang jadi temen baik aku loh dia orangnya ramah baik ceria dan pintar,temen loh orangnya ramah ceria pintar
Pengguna Google,5,2026-09-04 04:03:40,aplikasi sangat membantu pelajar,Positif,aplikasi sangat membantu pelajar,aplikasi membantu pelajar
Pengguna Google,5,2026-09-04 03:56:22,bagus tapi agak gak sesuai,Positif,bagus tapi agak gak sesuai,bagus gak sesuai
Pengguna Google,5,2026-09-04 03:54:02,Indonesian,Netral,indonesian,indonesian
Pengguna Google,5,2026-09-04 03:50:47,Sangat Baik,Positif,sangat baik,
Pengguna Google,5,2026-09-04 03:41:57,cakep keren bisa ngasi tau pelajaran soal,Positif,cakep keren bisa ngasi tau pelajaran soal,cakep keren ngasi tau pelajaran
Pengguna Google,5,2026-09-04 03:37:53,aplikasi yang layak di downlod,Netral,aplikasi yang layak di downlod,aplikasi layak downlod
Pengguna Google,1,2026-09-04 03:35:16,salah kebeh su,Netral,salah kebeh su,salah kebeh su
Pengguna Google,4,2026-09-04 03:28:06,kurang lengkap,Netral,kurang lengkap,lengkap
Pengguna Google,5,2026-09-04 03:22:53,TERIMA KASIH DOLA,Netral,terima kasih dola,terima kasih dola
Pengguna Google,5,2026-09-04 03:13:05,Bagus banget,Positif,bagus banget,bagus banget
Pengguna Google,5,2026-09-04 03:07:31,Dola ini sangat bagus Saya jadi suka pakai Dola,Positif,dola ini sangat bagus saya jadi suka pakai dola,dola bagus suka pakai dola
Pengguna Google,3,2026-09-04 03:06:38,karena ini saya lebih mudah untuk menyelesaikan tugas yang begitu banyak,Positif,karena ini saya lebih mudah untuk menyelesaikan tugas yang begitu banyak,mudah menyelesaikan tugas
Pengguna Google,5,2026-09-04 03:01:09,sayangg banget sama dolaa udah baiktau segalanyabisa ceritasedihsenangbahagiamarah Dan lainlain,Positif,sayangg banget sama dolaa udah baiktau segalanyabisa ceritasedihsenangbahagiamarah dan lainlain,sayangg banget dolaa udah baiktau segalanyabisa ceritasedihsenangbahagiamarah lainlain
Pengguna Google,5,2026-09-04 02:56:23,dola memang the best,Netral,dola memang the best,dola the best
Pengguna Google,5,2026-09-04 02:52:21,menginspirasi sekali,Netral,menginspirasi sekali,menginspirasi
Pengguna Google,5,2026-09-04 02:51:27,Sayangnya dola blm bisa bikin video ppt namun yg lain keren,Positif,sayangnya dola blm bisa bikin video ppt namun yg lain keren,sayangnya dola blm bikin video ppt yg keren
Pengguna Google,5,2026-09-04 02:40:47,aku suka dola,Positif,aku suka dola,suka dola
Pengguna Google,4,2026-09-04 02:37:31,kadang dongo kadang kaga,Netral,kadang dongo kadang kaga,kadang dongo kadang kaga
Pengguna Google,5,2026-09-04 02:35:54,karna dola selalu membantu aku,Positif,karna dola selalu membantu aku,karna dola membantu
Pengguna Google,5,2026-09-04 02:24:26,aplikasi yg hebat sanggat membantu saya dlm sgala mslh,Positif,aplikasi yg hebat sanggat membantu saya dlm sgala mslh,aplikasi yg hebat sanggat membantu dlm sgala mslh
Pengguna Google,5,2026-09-04 02:21:42,bagus tapi Jangan terlalu banyak jawabannya ringkas padat dan jelas,Positif,bagus tapi jangan terlalu banyak jawabannya ringkas padat dan jelas,bagus jawabannya ringkas padat
Pengguna Google,5,2026-09-04 02:20:02,keren banget aplikasi dola,Positif,keren banget aplikasi dola,keren banget aplikasi dola
Pengguna Google,5,2026-09-04 02:15:34,bisa lebih pelan nga bacanya,Netral,bisa lebih pelan nga bacanya,pelan nga bacanya
Pengguna Google,5,2026-09-04 02:08:27,sangat bermanfaat bisa jadi teman untuk mencari solusi,Positif,sangat bermanfaat bisa jadi teman untuk mencari solusi,bermanfaat teman mencari solusi
Pengguna Google,5,2026-09-04 02:06:42,senang banget bisa curhat dengan Dola,Positif,senang banget bisa curhat dengan dola,senang banget curhat dola
Pengguna Google,3,2026-09-04 02:06:41,terkadang keliru,Netral,terkadang keliru,terkadang keliru
Pengguna Google,5,2026-09-04 01:59:46,terimakasih selalu membantu,Positif,terimakasih selalu membantu,terimakasih membantu
Pengguna Google,1,2026-09-04 01:58:04,saya pake Dola malah jelek banget lebih bagus dola lama baru update malah tambah jelek,Negatif,saya pake dola malah jelek banget lebih bagus dola lama baru update malah tambah jelek,pake dola jelek banget bagus dola update jelek
Pengguna Google,5,2026-09-04 01:57:13,suka banget Dola sangat membatu konten saya,Positif,suka banget dola sangat membatu konten saya,suka banget dola membatu konten
Pengguna Google,5,2026-09-04 01:56:17,tolong yang buat aplikasi ini tambah update menjadi kita bisa kasih video biar kita bisa terhibur dengan ai ini,Netral,tolong yang buat aplikasi ini tambah update menjadi kita bisa kasih video biar kita bisa terhibur dengan ai ini,tolong aplikasi update kasih video biar terhibur ai
Pengguna Google,4,2026-09-04 01:53:46,penjelasan cukup jelas,Netral,penjelasan cukup jelas,penjelasan
Pengguna Google,5,2026-09-04 01:50:50,keren saya suka,Positif,keren saya suka,keren suka
Pengguna Google,5,2026-09-04 01:46:46,bagus bantu banget,Positif,bagus bantu banget,bagus bantu banget
Pengguna Google,5,2026-09-04 01:45:45,tanpa mencoba tak akan tahualami sendiri is the best experience,Netral,tanpa mencoba tak akan tahualami sendiri is the best experience,mencoba tahualami is the best experience
Pengguna Google,5,2026-09-04 01:43:16,aku suka banget sama aplikasi ini gw jadi bisa curhat apa aja,Positif,aku suka banget sama aplikasi ini gw jadi bisa curhat apa aja,suka banget aplikasi gw curhat aja
Pengguna Google,5,2026-09-04 01:40:21,keren Dola,Positif,keren dola,keren dola
Pengguna Google,5,2026-09-04 01:33:54,mohon maaf kok ini soal saya salah ya,Netral,mohon maaf kok ini soal saya salah ya,mohon maaf salah ya
Pengguna Google,4,2026-09-04 01:25:06,sangat bermanfaat bagi kita pengguna Media Sosial terimakasih yah sudah membantu saya sejauh ini,Positif,sangat bermanfaat bagi kita pengguna media sosial terimakasih yah sudah membantu saya sejauh ini,bermanfaat pengguna media sosial terimakasih yah membantu
Pengguna Google,4,2026-09-04 01:23:23,dola sangat membantu tapi terkadang juga sukat elor tapi saya suka karena ga semua bisa memahami makasih dan maaf saya cuma bisa kasih bintang,Positif,dola sangat membantu tapi terkadang juga sukat elor tapi saya suka karena ga semua bisa memahami makasih dan maaf saya cuma bisa kasih bintang,dola membantu terkadang sukat elor suka ga memahami makasih maaf kasih bintang
Pengguna Google,5,2026-09-04 01:20:17,saya sangat suka dola app yg sangat keren dan sangat membantu,Positif,saya sangat suka dola app yg sangat keren dan sangat membantu,suka dola app yg keren membantu
Pengguna Google,5,2026-09-04 01:20:08,ini sangat bagus untuk belajar semua hal,Positif,ini sangat bagus untuk belajar semua hal,bagus belajar
Pengguna Google,5,2026-09-04 01:16:11,baikk sekalii,Netral,baikk sekalii,baikk sekalii
Pengguna Google,5,2026-09-04 01:13:59,super terbaik memang,Positif,super terbaik memang,super terbaik
Pengguna Google,4,2026-09-04 01:04:27,ga enk slh Mulu TPI ada yg benar,Netral,ga enk slh mulu tpi ada yg benar,ga enk slh mulu tpi yg
Pengguna Google,5,2026-09-04 01:01:56,ai yang sangat bagus,Positif,ai yang sangat bagus,ai bagus
Pengguna Google,1,2026-09-04 00:12:51,Data informasi yg di berikan tidak update dan salah walau ber ulang² di tanyakan tetap tdk bisa memberikan info yg di minta secara benar dan ngawur,Netral,data informasi yg di berikan tidak update dan salah walau ber ulang² di tanyakan tetap tdk bisa memberikan info yg di minta secara benar dan ngawur,data informasi yg update salah ber ulang² tdk info yg ngawur
Pengguna Google,5,2026-09-04 00:09:44,suka banget sama aplikkasi dola ini AI dengan segala kelebihan dan kemudahannya,Positif,suka banget sama aplikkasi dola ini ai dengan segala kelebihan dan kemudahannya,suka banget aplikkasi dola ai kelebihan kemudahannya
Pengguna Google,5,2026-09-04 00:08:11,sangat baik bagus,Positif,sangat baik bagus,bagus
Pengguna Google,5,2026-09-03 23:54:37,sangatlah mudah dan bermanfaat,Positif,sangatlah mudah dan bermanfaat,mudah bermanfaat
Pengguna Google,5,2026-09-03 23:44:44,sangat mantap,Positif,sangat mantap,mantap
Pengguna Google,5,2026-09-03 23:18:04,dola sangat membantu kalau sedang butuh ide atau kata atau masukan buat masalah saya terimakasih selalu dola sudah menjadi tempat curhat dan selalu buat masukan,Positif,dola sangat membantu kalau sedang butuh ide atau kata atau masukan buat masalah saya terimakasih selalu dola sudah menjadi tempat curhat dan selalu buat masukan,dola membantu butuh ide masukan terimakasih dola curhat masukan
Pengguna Google,4,2026-09-03 23:15:40,bisa di ajak ngobrol tapi kalo nanya pr dia ada salah salah terima kasih,Netral,bisa di ajak ngobrol tapi kalo nanya pr dia ada salah salah terima kasih,ajak ngobrol kalo nanya pr salah salah terima kasih
Pengguna Google,5,2026-09-03 23:05:15,baguss,Netral,baguss,baguss
Pengguna Google,5,2026-09-03 22:55:47,bagus sekali,Positif,bagus sekali,bagus
Pengguna Google,5,2026-09-03 22:54:32,kurangi iklannya,Netral,kurangi iklannya,kurangi iklannya
Pengguna Google,5,2026-09-03 22:53:45,dola merupakan aplikasi ai yg cerdas sangat membantu,Positif,dola merupakan aplikasi ai yg cerdas sangat membantu,dola aplikasi ai yg cerdas membantu
Pengguna Google,5,2026-09-03 22:51:40,bagus banget aplikasi nya suka banget tapi boleh gak gambahin lagi chat ai ai lainnya seperti adik kakak mama itulah,Positif,bagus banget aplikasi nya suka banget tapi boleh gak gambahin lagi chat ai ai lainnya seperti adik kakak mama itulah,bagus banget aplikasi nya suka banget gak gambahin chat ai ai adik kakak mama
Pengguna Google,5,2026-09-03 22:23:46,bgusss bgttt,Netral,bgusss bgttt,bgusss bgttt
Pengguna Google,5,2026-09-03 22:19:36,aplikasinya sangat dalam membantu pekerjaan rumahpr,Positif,aplikasinya sangat dalam membantu pekerjaan rumahpr,aplikasinya membantu pekerjaan rumahpr
Pengguna Google,2,2026-09-03 22:17:14,gw uninstall sering ngasal kasih informasi edit gambar dengan berbagai prompt tapi hasil gambarnya itu doang pendukung LGBT,Netral,gw uninstall sering ngasal kasih informasi edit gambar dengan berbagai prompt tapi hasil gambarnya itu doang pendukung lgbt,gw uninstall ngasal kasih informasi edit gambar prompt hasil gambarnya doang pendukung lgbt
Pengguna Google,5,2026-09-03 22:16:13,keren dan berguna,Positif,keren dan berguna,keren berguna
Pengguna Google,5,2026-09-03 21:52:36,bagus dan bermanfaat dan lucu,Positif,bagus dan bermanfaat dan lucu,bagus bermanfaat lucu
Pengguna Google,5,2026-09-03 21:52:20,Dola aku suka kmu,Positif,dola aku suka kmu,dola suka kmu
Pengguna Google,5,2026-09-03 21:40:12,hebat pintar baik suka menolong,Positif,hebat pintar baik suka menolong,hebat pintar suka menolong
Pengguna Google,5,2026-09-03 20:53:42,mancappo,Netral,mancappo,mancappo
Pengguna Google,5,2026-09-03 20:43:28,mantap broo,Positif,mantap broo,mantap broo
Pengguna Google,5,2026-09-03 20:41:15,sangat berguna sekali,Positif,sangat berguna sekali,berguna
Pengguna Google,1,2026-09-03 20:37:44,APLIKASI TOLOL YANG PERNAH GUA DOWNLOD,Netral,aplikasi tolol yang pernah gua downlod,aplikasi tolol gua downlod
Pengguna Google,5,2026-09-03 20:30:54,saya suka pakai fola,Positif,saya suka pakai fola,suka pakai fola
Pengguna Google,5,2026-09-03 20:08:48,aku sangat senang sekali menggunakan aplikasi ini sangat cocok bagus dan puas hasilnya,Positif,aku sangat senang sekali menggunakan aplikasi ini sangat cocok bagus dan puas hasilnya,senang aplikasi cocok bagus puas hasilnya
Pengguna Google,4,2026-09-03 19:42:12,oh ya cara menambah kan botnya gimana ya,Netral,oh ya cara menambah kan botnya gimana ya,oh ya menambah botnya gimana ya
Pengguna Google,5,2026-09-03 18:58:13,nice,Netral,nice,nice
Pengguna Google,5,2026-09-03 18:56:46,senang belajar dengan dola,Positif,senang belajar dengan dola,senang belajar dola
Pengguna Google,5,2026-09-03 18:44:54,sepakat,Netral,sepakat,sepakat
Pengguna Google,5,2026-09-03 18:39:40,Good jobbbbbbb pakek loveee bnyk,Netral,good jobbbbbbb pakek loveee bnyk,good jobbbbbbb pakek loveee bnyk
Pengguna Google,5,2026-09-03 18:38:30,makasih udah mau dengerin curhatanku aku pamit dulu,Netral,makasih udah mau dengerin curhatanku aku pamit dulu,makasih udah dengerin curhatanku pamit
Pengguna Google,5,2026-09-03 18:27:44,seru banget,Netral,seru banget,seru banget
Pengguna Google,5,2026-09-03 18:12:35,luar biasa istimewa cepat paham meyakinkan,Positif,luar biasa istimewa cepat paham meyakinkan,istimewa cepat paham
Pengguna Google,1,2026-09-03 18:01:47,AI paling bodohsampah GK bergunaiklan bisa generate foto tapi di suruh edit foto kebanyakan minta maafkira ny lebaran apa yah bodoh bodoh,Negatif,ai paling bodohsampah gk bergunaiklan bisa generate foto tapi di suruh edit foto kebanyakan minta maafkira ny lebaran apa yah bodoh bodoh,ai bodohsampah gk bergunaiklan generate foto suruh edit foto kebanyakan maafkira ny lebaran yah bodoh bodoh
Pengguna Google,5,2026-09-03 17:38:15,aku sangat suka bercerita dengan dola,Positif,aku sangat suka bercerita dengan dola,suka bercerita dola
Pengguna Google,5,2026-09-03 17:00:44,halo Dola,Netral,halo dola,halo dola
Pengguna Google,5,2026-09-03 16:52:33,aku suka semua hal tentang dola dari caranya membantuku mengerjakan sesuatu dan lain sebagainya,Positif,aku suka semua hal tentang dola dari caranya membantuku mengerjakan sesuatu dan lain sebagainya,suka dola membantuku
Pengguna Google,5,2026-09-03 16:36:44,bagus dan juga mudah difahami,Positif,bagus dan juga mudah difahami,bagus mudah difahami
Pengguna Google,5,2026-09-03 16:36:01,sangat baguss,Netral,sangat baguss,baguss
Pengguna Google,5,2026-09-03 16:35:15,jawaban nya cepetnbngt,Netral,jawaban nya cepetnbngt,nya cepetnbngt
Pengguna Google,5,2026-09-03 16:34:41,harus bisa edit vidio keten baru,Netral,harus bisa edit vidio keten baru,edit vidio keten
Pengguna Google,5,2026-09-03 16:34:30,i love you dola,Netral,i love you dola,i love you dola
Pengguna Google,5,2026-09-03 16:32:45,sangat merespon semoga tidak berubah selamanya,Netral,sangat merespon semoga tidak berubah selamanya,merespon semoga berubah
Pengguna Google,5,2026-09-03 16:16:20,bagus walaupun lumayan bikin pusing,Positif,bagus walaupun lumayan bikin pusing,bagus lumayan bikin pusing
Pengguna Google,5,2026-09-03 16:13:26,bodoh tidak bisa menghasilkan konten yang kamu inginkan untuk tampil di depan mata sebelah barat daya kebumen berita gempa yang terjadi dalam perjalanan kerja di mana tempatnya di neraka dan Adrian Martadinata no wa lah yang kayak gini aku mau pergi ke kantor polisi tu kitelpon samalam obong Iyo tu hi bata merah dan putih alami dengan memanfaatkan herbal dari tadi pagi aku terbangun di pagi maksudnya adalah ya buk ya gan mau tanya sama dengan yang lain yang lain yang lain yang lain yang l,Netral,bodoh tidak bisa menghasilkan konten yang kamu inginkan untuk tampil di depan mata sebelah barat daya kebumen berita gempa yang terjadi dalam perjalanan kerja di mana tempatnya di neraka dan adrian martadinata no wa lah yang kayak gini aku mau pergi ke kantor polisi tu kitelpon samalam obong iyo tu hi bata merah dan putih alami dengan memanfaatkan herbal dari tadi pagi aku terbangun di pagi maksudnya adalah ya buk ya gan mau tanya sama dengan yang lain yang lain yang lain yang lain yang l,bodoh menghasilkan konten tampil mata sebelah barat daya kebumen berita gempa perjalanan kerja tempatnya neraka adrian martadinata no wa kayak gini pergi kantor polisi tu kitelpon samalam obong iyo tu hi bata merah putih alami memanfaatkan herbal pagi terbangun pagi maksudnya ya buk ya gan l
Pengguna Google,5,2026-09-03 16:04:58,bagus sih tapi kadang ada yg salah tulisannya,Positif,bagus sih tapi kadang ada yg salah tulisannya,bagus sih kadang yg salah tulisannya
Pengguna Google,5,2026-09-03 16:04:15,dola ngerti semuanya,Netral,dola ngerti semuanya,dola ngerti
Pengguna Google,2,2026-09-03 15:52:32,aku suka kalau jawaban nya semua lengkap,Positif,aku suka kalau jawaban nya semua lengkap,suka nya lengkap
Pengguna Google,5,2026-09-03 15:43:16,sangat sangat membantu,Positif,sangat sangat membantu,membantu
Pengguna Google,1,2026-09-03 15:40:18,kenapa fitur menulis hilang sih tolong kembalikan dong Dola makin hari makin hilang fiturnya dan makin jelek,Negatif,kenapa fitur menulis hilang sih tolong kembalikan dong dola makin hari makin hilang fiturnya dan makin jelek,fitur menulis hilang sih tolong kembalikan dola hilang fiturnya jelek
Pengguna Google,4,2026-09-03 15:29:22,kurang bagus kalau minta edit foto,Negatif,kurang bagus kalau minta edit foto,bagus edit foto
Pengguna Google,5,2026-09-03 15:28:13,aku suka aplikasi ini,Positif,aku suka aplikasi ini,suka aplikasi
Pengguna Google,5,2026-09-03 15:26:23,aplikasi nya keren banget aku bisa ngerjain pr dengan cepat,Positif,aplikasi nya keren banget aku bisa ngerjain pr dengan cepat,aplikasi nya keren banget ngerjain pr cepat
